SLE,2006,111,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1180.html
GT,2006,112,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1363.html
SVU,2006,113,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1298.html
CD,2006,114,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/273.html
AN,2006,115,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/143.html
"--Northwestern Mutual",2006,116,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1880.html
DUK,2006,117,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/443.html
JCP,2006,118,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/695.html
WYE,2006,119,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/86.html
CCE,2006,120,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/322.html
LYO,2006,121,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/813.html
CFC,2006,122,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/372.html
D,2006,123,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/432.html
UAUA,2006,124,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1473.html
CEG,2006,125,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/358.html
EMR,2006,126,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/471.html
LEA,2006,127,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/777.html
VC,2006,128,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/2111.html
RAD,2006,129,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1139.html
CI,2006,130,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/302.html
USB,2006,131,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/514.html
TSO,2006,132,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1331.html
OXY,2006,133,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/981.html
ESRX,2006,134,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/494.html
DALRQ,2006,135,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/408.html
MAN,2006,136,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/826.html
SPLS,2006,137,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1266.html
TJX,2006,138,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1410.html
GPS,2006,139,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1361.html
KMB,2006,140,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/740.html
CSC,2006,141,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/342.html
XRX,2006,142,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1589.html
CAG,2006,143,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/345.html
EXC,2006,144,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1026.html
LTR,2006,145,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/800.html
BUD,2006,146,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/109.html
PHM,2006,147,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1094.html
LLY,2006,148,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/468.html
CBS,2006,149,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1529.html
HUM,2006,150,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/643.html
AFL,2006,151,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/33.html
WHR,2006,152,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1572.html
PGR,2006,153,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1390.html
ODP,2006,154,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/983.html
EK,2006,155,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/455.html
CB,2006,156,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/300.html
PCAR,2006,157,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1008.html
X,2006,158,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/2333.html
AAPL,2006,159,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/114.html
Q,2006,160,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1101.html
LEN,2006,161,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/781.html
DHI,2006,162,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/390.html
NKE,2006,163,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/945.html
UNP,2006,164,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1487.html
SO,2006,165,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1250.html
KSS,2006,166,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/754.html
TXN,2006,167,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1333.html
DTV,2006,168,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/3962.html
FLR,2006,169,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/2181.html
WMI,2006,170,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1555.html
BNI,2006,171,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/237.html
HUN,2006,172,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/4138.html
ITW,2006,173,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/654.html
MAS,2006,174,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/837.html
CTX,2006,175,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/275.html
OKE,2006,176,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/997.html
NUE,2006,177,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/976.html
PEG,2006,178,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1091.html
TRW,2006,179,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/3979.html
WMB,2006,180,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1419.html
AMGN,2006,181,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/100.html
NWACQ,2006,182,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/966.html
EPD,2006,183,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1856.html
FE,2006,184,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/515.html
AEP,2006,185,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/79.html
MMC,2006,186,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/831.html
COF,2006,187,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/256.html
CHS,2006,188,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/274.html
UCMCX,2006,189,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1614.html
TXT,2006,190,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1335.html
HNT,2006,191,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1638.html
PBG,2006,192,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1695.html
MUR,2006,193,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/911.html
EIX,2006,194,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/460.html
FPL,2006,195,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/537.html
ORCL,2006,196,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/999.html
SRE,2006,197,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1200.html
SANM,2006,198,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1175.html
ED,2006,199,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/353.html
PCG,2006,200,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1043.html
NAV,2006,201,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/926.html
BSC,2006,202,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1341.html
MAR,2006,203,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/830.html
CL,2006,204,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/324.html
SFD,2006,205,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1229.html
GIS,2006,206,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/562.html
CAL,2006,207,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/360.html
TOY,2006,208,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1448.html
ARW,2006,209,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/125.html
ETN,2006,210,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/456.html
SUNW,2006,211,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1291.html
AVT,2006,212,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/150.html
NCC,2006,213,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/919.html
UAG,2006,214,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1491.html
RMK,2006,215,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/118.html
DF,2006,216,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1281.html
STI,2006,217,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1296.html
ETR,2006,218,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/479.html
DVN,2006,219,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1866.html
RRI,2006,220,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/2384.html
AES,2006,221,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/30.html
PGN,2006,222,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/260.html
GNW,2006,223,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/4139.html
FDC,2006,224,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/510.html
OMC,2006,225,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/996.html
CC,2006,226,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/306.html
SLR,2006,227,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1239.html
TXU,2006,228,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1639.html
UNM,2006,229,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1507.html
ASD,2006,230,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/92.html
WNDXQ,2006,231,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1579.html
PPG,2006,232,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1074.html
K,2006,233,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/732.html
DCNA,2006,234,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/396.html
MDT,2006,235,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/855.html
THC,2006,236,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1326.html
AOC,2006,237,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/112.html
CMI,2006,238,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/385.html
ASH,2006,239,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/133.html
BAX,2006,240,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/177.html
VIAB,2006,241,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/4140.html
ARM,2006,242,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1633.html
KMP,2006,243,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/3810.html
CNP,2006,244,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1119.html
GPC,2006,245,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/565.html
LTD,2006,246,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1372.html
XEL,2006,247,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1872.html
FNF,2006,248,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/506.html
EMC,2006,249,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/469.html
SGP,2006,250,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1185.html
AT,2006,251,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/66.html
CCU,2006,252,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/316.html
LLL,2006,253,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/767.html
KBH,2006,254,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1881.html
LU,2006,255,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/807.html
"--Guardian Life of America",2006,256,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/593.html
YUM,2006,257,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1454.html
OMX,2006,258,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/206.html
DTE,2006,259,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/442.html
PD,2006,260,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1046.html
PFG,2006,261,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1081.html
HNZ,2006,262,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/597.html
YRCW,2006,263,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1592.html
INT,2006,264,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1850.html
RRD,2006,265,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1103.html
CSX,2006,266,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/384.html
TPP,2006,267,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/4141.html
DG,2006,268,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/430.html
TMG,2006,269,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1452.html
NSC,2006,270,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/958.html
ADP,2006,271,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/142.html
AMZN,2006,272,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/69.html
DISH,2006,273,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/458.html
SSCC,2006,274,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1231.html
CPNL,2006,275,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1731.html
SAH,2006,276,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1244.html
L,2006,277,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/2335.html
BK,2006,278,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1338.html
PH,2006,279,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1017.html
RAI,2006,280,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1102.html
AVP,2006,281,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/151.html
APD,2006,282,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/43.html
POM,2006,283,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1072.html
FAF,2006,284,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/509.html
"--Science Applications Intl.",2006,285,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1188.html
ROH,2006,286,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1147.html
DHR,2006,287,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/397.html
BJ,2006,288,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/202.html
NI,2006,289,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/952.html
PNC,2006,290,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1064.html
ITT,2006,291,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/692.html
BBT,2006,292,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/182.html
JWN,2006,293,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/957.html
DDS,2006,294,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/426.html
KSE,2006,295,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/739.html
GCI,2006,296,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/553.html
PX,2006,297,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1076.html
BR,2006,298,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/238.html
APA,2006,299,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/113.html
LUV,2006,300,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1253.html
"--Land O'Lakes",2006,301,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/2369.html
CPB,2006,302,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/251.html
JBL,2006,303,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/700.html
NU,2006,304,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/962.html
FO,2006,305,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/533.html
AIZ,2006,306,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/3953.html
STT,2006,307,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1272.html
FITB,2006,308,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/507.html
HET,2006,309,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/607.html
BHI,2006,310,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/157.html
SHW,2006,311,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1401.html
OI,2006,312,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1006.html
IACI,2006,313,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1511.html
APC,2006,314,http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1777.html
